"Ovld2","Ovld1","V1","V2",
,,-0.0041316,0.052198,
,,0.032698,-0.013218,
,,0.043981,-0.056703,
,,0.046074,-0.053666,
,,0.062462,-0.0062346,
,,0.035838,0.065235,
,,0.004189,0.11485,
,,0.026033,0.10846,
,,0.020307,0.058793,
,,-0.027948,-0.010408,
,,-0.019504,-0.082749,
,,0.0089043,-0.12178,
,,-0.020982,-0.10081,
,,-0.035043,-0.044323,
,,0.011076,0.01298,
,,0.046833,0.062342,
,,0.049581,0.097218,
,,0.042264,0.10385,
,,0.028383,0.077281,
,,0.024242,0.027041,
,,0.025708,-0.023328,
,,0.0052167,-0.051283,
,,-0.011081,-0.053759,
,,0.0017998,-0.037468,
,,0.0095727,-0.0068535,
,,0.0033654,0.026099,
,,0.0080382,0.044326,
,,0.019919,0.042475,
,,0.025225,0.027632,
,,0.020782,0.009782,
,,0.011347,-0.0045202,
,,0.011775,-0.012802,
,,0.017655,-0.011512,
,,0.0083823,7.4689e-05,
,,-0.011013,0.011756,
,,-0.028685,0.0097307,
,,-0.030433,-0.011832,
,,0.010953,-0.04117,
,,0.063681,-0.046287,
,,0.069074,-0.0047517,
,,0.05264,0.064737,
,,0.041691,0.12132,
,,0.011795,0.13172,
,,-0.0022424,0.08081,
,,0.028923,-0.0068176,
,,0.036878,-0.075103,
,,0.013198,-0.090703,
,,0.017898,-0.057595,
,,0.019579,0.0061138,
,,-0.00061818,0.067892,
,,0.012536,0.092666,
,,0.028373,0.075682,
,,0.0014684,0.03278,
,,-0.017668,-0.023846,
,,-0.026905,-0.075862,
,,-0.052685,-0.10484,
,,-0.033744,-0.10678,
,,0.024574,-0.07346,
,,0.033744,-0.00082995,
,,0.013044,0.078992,
,,0.0037177,0.12046,
,,-0.017596,0.1002,
,,-0.018486,0.023361,
,,0.010105,-0.068641,
,,-0.0041308,-0.12172,
,,-0.03104,-0.11813,
,,-0.0042281,-0.071677,
,,0.012196,0.00068103,
,,-0.0056922,0.069037,
,,0.0024614,0.096866,
,,0.0094909,0.075795,
,,0.0029388,0.021415,
,,0.029084,-0.038615,
,,0.02511,-0.066974,
,,-0.032874,-0.056049,
,,-0.017003,-0.034214,
,,0.056412,-0.0056577,
,,0.047351,0.04338,
,,0.0093962,0.087038,
,,0.027132,0.091449,
,,0.017453,0.061168,
,,-0.020963,0.0083624,
,,0.0088864,-0.053728,
,,0.061961,-0.083924,
,,0.063223,-0.048952,
,,0.046489,0.032875,
,,0.019235,0.11216,
,,-0.025458,0.13781,
,,-0.022005,0.08251,
,,0.021179,-0.019649,
,,0.0091865,-0.10012,
,,-0.03169,-0.12745,
,,-0.011639,-0.10569,
,,0.026288,-0.04099,
,,0.0049228,0.045492,
,,-0.03087,0.10384,
,,-0.021758,0.094616,
,,-0.003107,0.028897,
,,-0.0066065,-0.050887,
,,0.0020063,-0.10621,
,,0.035078,-0.10782,
,,0.044303,-0.044566,
,,0.0054887,0.05147,
,,-0.032131,0.11638,
,,-0.024138,0.10631,
,,0.00036696,0.032962,
,,-0.0011065,-0.054406,
,,-0.011005,-0.11331,
,,0.0010684,-0.1209,
,,0.019691,-0.070963,
,,0.02395,0.015611,
,,0.010612,0.096438,
,,-0.014976,0.12798,
,,-0.014529,0.087397,
,,0.027345,0.00024162,
,,0.042506,-0.071637,
,,0.0091569,-0.09035,
,,0.006819,-0.06223,
,,0.025846,-0.0047834,
,,-0.012523,0.057597,
,,-0.036189,0.08114,
,,0.030766,0.050219,
,,0.06835,0.008484,
,,0.014241,-0.0093507,
,,-0.0096111,-0.016363,
,,0.018454,-0.020066,
,,0.0068049,-0.010208,
,,-0.010538,0.0039326,
,,0.018375,0.010141,
,,0.022803,0.016236,
,,-0.01214,0.020722,
,,-0.019829,0.008515,
,,-0.01594,-0.018041,
,,-0.027852,-0.04536,
,,-0.0106,-0.063978,
,,0.02008,-0.058227,
,,0.0012911,-0.021183,
,,-0.031806,0.020524,
,,-0.033536,0.034135,
,,-0.034904,0.012951,
,,-0.024973,-0.031194,
,,0.0276,-0.06999,
,,0.058058,-0.064069,
,,0.020133,-0.0072012,
,,-0.024392,0.055713,
,,-0.040335,0.075878,
,,-0.040252,0.038814,
,,-0.01183,-0.033681,
,,0.0070239,-0.093642,
,,-0.03042,-0.10727,
,,-0.040315,-0.08428,
,,0.033501,-0.039994,
,,0.073197,0.031554,
,,0.014878,0.11031,
,,-0.039876,0.13564,
,,-0.035747,0.07502,
,,-0.0095386,-0.036021,
,,0.024329,-0.12808,
,,0.050568,-0.14344,
,,0.04302,-0.067605,
,,0.011477,0.052648,
,,-0.02478,0.14112,
,,-0.045609,0.14219,
,,-0.030199,0.051059,
,,-0.0032782,-0.074391,
,,0.009599,-0.15908,
,,0.028006,-0.15745,
,,0.032096,-0.066068,
,,-0.0034778,0.061889,
,,-0.011843,0.14748,
,,0.02637,0.15043,
,,0.024624,0.086376,
,,-0.013152,-0.0079201,
,,-0.010151,-0.097967,
,,0.0081469,-0.1419,
,,0.0043995,-0.11336,
,,0.023275,-0.03065,
,,0.055491,0.069646,
,,0.035667,0.15053,
,,-0.016069,0.16474,
,,-0.027409,0.086794,
,,0.015478,-0.041326,
,,0.057942,-0.13505,
,,0.038565,-0.13564,
,,-0.026828,-0.056262,
,,-0.051556,0.031569,
,,-0.0034818,0.074774,
,,0.049402,0.077007,
,,0.045667,0.060832,
,,0.010644,0.034615,
,,0.0083075,-0.0020246,
,,0.035004,-0.032731,
,,0.020419,-0.034391,
,,-0.027133,-0.014872,
,,-0.016504,-0.0023796,
,,0.043137,0.0025162,
,,0.055011,0.021368,
,,0.018292,0.049903,
,,-0.0054421,0.060028,
,,-0.022487,0.036773,
,,-0.040411,-0.015126,
,,-0.025895,-0.076246,
,,-0.0045406,-0.1115,
,,-0.019297,-0.09743,
,,-0.028893,-0.048866,
,,-0.005676,0.0048327,
,,8.6966e-05,0.046558,
,,-0.010253,0.060805,
,,0.0086118,0.040031,
,,0.011859,0.0028885,
,,-0.030971,-0.032393,
,,-0.037756,-0.065674,
,,0.0035499,-0.083863,
,,0.012273,-0.063839,
,,0.0042289,-0.012809,
,,0.014018,0.041121,
,,-0.0086452,0.074754,
,,-0.026963,0.064745,
,,0.025165,0.013415,
,,0.042543,-0.033022,
,,-0.016468,-0.047658,
,,-0.0085692,-0.046612,
,,0.050628,-0.028045,
,,0.0198,0.019,
,,-0.036107,0.059533,
,,-0.023508,0.053762,
,,-0.017405,0.0095228,
,,-0.025074,-0.04753,
,,0.008746,-0.09061,
,,0.020073,-0.087594,
,,-0.0063242,-0.038424,
,,0.012055,0.021993,
,,0.046807,0.071917,
,,0.030801,0.10175,
,,-0.0067998,0.092248,
,,-0.040422,0.033987,
,,-0.052143,-0.056775,
,,-0.0073805,-0.13811,
,,0.033095,-0.15251,
,,0.0074274,-0.080076,
,,-0.0057239,0.028076,
,,0.033703,0.11203,
,,0.044255,0.14884,
,,0.011239,0.12619,
,,-0.0055969,0.04653,
,,-0.0053187,-0.0538,
,,-0.010106,-0.12683,
,,-0.0026989,-0.14048,
,,0.021772,-0.086819,
,,0.02459,0.012072,
,,-0.016391,0.1048,
,,-0.044565,0.13179,
,,-0.011401,0.073043,
,,0.0063958,-0.025288,
,,-0.050161,-0.10738,
,,-0.084025,-0.1572,
,,-0.031789,-0.16273,
,,0.023806,-0.10231,
,,0.028571,0.010541,
,,0.010269,0.11972,
,,-0.013241,0.16565,
,,-0.021528,0.11843,
,,-0.0064839,0.0040612,
,,-0.0076063,-0.10968,
,,-0.024333,-0.1691,
,,-0.016359,-0.15266,
,,-0.0021421,-0.069471,
,,-0.013805,0.036613,
,,-0.029693,0.10856,
,,-0.021582,0.10943,
,,0.0093198,0.04631,
,,0.031267,-0.032866,
,,0.013191,-0.080866,
,,-0.0067396,-0.084667,
,,0.018757,-0.051772,
,,0.044583,0.0094057,
,,0.035033,0.078488,
,,0.026067,0.11994,
,,0.011886,0.11057,
,,-0.025911,0.050394,
,,-0.037349,-0.042844,
,,-0.017034,-0.12735,
,,-0.020401,-0.15591,
,,-0.022264,-0.11701,
,,0.012418,-0.033948,
,,0.020355,0.06111,
,,-0.010913,0.1257,
,,-0.0044437,0.12009,
,,0.024554,0.053128,
,,0.006338,-0.027617,
,,-0.015544,-0.089469,
,,0.0055265,-0.11278,
,,-0.0057364,-0.081741,
,,-0.066607,-0.021433,
,,-0.072847,0.013484,
,,-0.019518,0.0063211,
,,0.0039223,-0.016128,
,,0.0073829,-0.031273,
,,0.018085,-0.029521,
,,-0.012228,-0.010388,
,,-0.04503,0.0036911,
,,-0.005756,-0.0048562,
,,0.026027,-0.016063,
,,0.0014096,-0.012401,
,,0.014131,-0.0033207,
,,0.041568,0.011673,
,,-0.007832,0.033436,
,,-0.043178,0.032632,
,,0.0055113,-0.0018184,
,,0.027687,-0.034323,
,,0.0073478,-0.040554,
,,0.026858,-0.024811,
,,0.034112,0.010779,
,,-0.014035,0.049628,
,,-0.036334,0.055125,
,,-0.021066,0.017049,
,,-0.013911,-0.039189,
,,0.0084537,-0.081576,
,,0.029861,-0.081324,
,,0.00076324,-0.033805,
,,-0.015498,0.024549,
,,0.023452,0.06046,
,,0.025725,0.072836,
,,-0.025893,0.057162,
,,-0.030952,0.0033704,
,,0.0063812,-0.063183,
,,-0.003502,-0.097448,
,,-0.035155,-0.088689,
,,-0.010574,-0.05463,
,,0.030944,-0.0037821,
,,0.015833,0.054589,
,,-0.018868,0.087505,
,,-0.0023398,0.068208,
,,0.038488,0.015768,
,,0.033596,-0.027039,
,,-0.0083774,-0.043187,
,,-0.023522,-0.043709,
,,0.0008737,-0.035558,
,,0.014962,-0.014053,
,,-0.0002953,0.015572,
,,-0.0017362,0.034025,
,,0.032071,0.0339,
,,0.06681,0.030672,
,,0.070149,0.040686,
,,0.039416,0.059744,
,,-0.0058247,0.064782,
,,-0.029834,0.034973,
,,-0.018366,-0.0239,
,,0.00012325,-0.078388,
,,5.1405e-05,-0.095695,
,,-0.01506,-0.06969,
,,-0.022907,-0.021792,
,,-0.0064406,0.02089,
,,0.0019389,0.045371,
,,-0.024281,0.044148,
,,-0.028936,0.0097018,
,,0.0058733,-0.040936,
,,0.00075258,-0.070828,
,,-0.037355,-0.069556,
,,-0.021558,-0.053207,
,,0.019412,-0.024626,
,,0.026445,0.018357,
,,0.022893,0.059508,
,,-0.0036686,0.077396,
,,-0.052416,0.052482,
,,-0.040941,-0.0195,
,,0.0005783,-0.097249,
,,-0.018999,-0.12861,
,,-0.022338,-0.10629,
,,0.040147,-0.043551,
,,0.048578,0.048955,
,,0.0034557,0.12921,
,,0.012118,0.14352,
,,0.032077,0.090049,
,,0.01773,0.0074051,
,,0.02405,-0.065783,
,,0.019602,-0.095179,
,,-0.036712,-0.07375,
,,-0.061197,-0.037096,
,,-0.025924,-0.014084,
,,0.00080898,-0.0011239,
,,0.0093769,0.008628,
,,0.0082874,0.015331,
,,-0.01105,0.014974,
,,-0.012173,0.0008231,
,,0.0068317,-0.019961,
,,5.3756e-05,-0.030778,
,,-0.0094901,-0.029431,
,,0.011045,-0.020135,
,,0.021975,-4.5685e-05,
,,0.010731,0.025398,
,,0.013229,0.040627,
,,0.019712,0.039941,
,,0.0006816,0.026324,
,,-0.022329,-0.001073,
,,-0.0034246,-0.037314,
,,0.050509,-0.056361,
,,0.062904,-0.028872,
,,0.0098818,0.033814,
,,-0.020066,0.079525,
,,0.014263,0.076121,
,,0.041082,0.041042,
,,0.021397,0.0036655,
,,-0.013522,-0.026095,
,,-0.03988,-0.050499,
,,-0.038375,-0.069808,
,,-0.0079181,-0.074125,
,,0.0087187,-0.050165,
,,-0.0028353,-0.0041684,
,,-0.010025,0.036953,
,,0.0044039,0.051997,
,,0.029311,0.042144,
,,0.035288,0.02368,
,,0.015363,0.0080667,
,,0.011608,-0.0048945,
,,0.026386,-0.011097,
,,0.013021,-0.0034127,
,,-0.00086082,0.0086541,
,,0.025219,0.014839,
,,0.041883,0.022499,
,,0.038377,0.035198,
,,0.044169,0.046615,
,,0.013794,0.051995,
,,-0.033128,0.035774,
,,-0.0079543,-0.010563,
,,0.01361,-0.05517,
,,-0.04871,-0.071498,
,,-0.064262,-0.07654,
,,0.0038116,-0.07365,
,,0.011632,-0.040035,
,,-0.015055,0.011067,
,,0.026999,0.047381,
,,0.051597,0.068674,
,,0.0075788,0.074698,
,,-0.0059632,0.047722,
,,0.020104,-0.0031796,
,,0.017917,-0.043725,
,,-0.0079039,-0.056671,
,,-0.034913,-0.048842,
,,-0.034795,-0.036518,
,,0.019315,-0.024241,
,,0.05627,0.0042557,
,,0.019479,0.049087,
,,-0.021001,0.07457,
,,-0.030943,0.052704,
,,-0.032769,-0.0091132,
,,0.011318,-0.078093,
,,0.07037,-0.10193,
,,0.033192,-0.04997,
,,-0.038703,0.033238,
,,-0.014175,0.078988,
,,0.031411,0.076945,
,,0.0025551,0.047617,
,,-0.023421,-0.0032979,
,,-0.004334,-0.06048,
,,0.0010613,-0.090937,
,,-0.0026429,-0.078948,
,,0.0071042,-0.033478,
,,-0.0041775,0.024228,
,,-0.016909,0.062086,
,,0.0119,0.060388,
,,0.028721,0.033233,
,,-0.0072147,0.0007871,
,,-0.039248,-0.035566,
,,-0.041295,-0.072488,
,,-0.041889,-0.094744,
,,-0.027317,-0.091901,
,,0.011271,-0.059537,
,,0.029437,0.00051001,
,,0.019383,0.066006,
,,0.0083446,0.10267,
,,-0.0072004,0.08939,
,,-0.010649,0.029061,
,,0.026018,-0.046294,
,,0.049845,-0.085781,
,,0.016407,-0.064583,
,,-0.0039479,-0.0088166,
,,0.021042,0.044954,
,,0.015678,0.080016,
,,-0.01849,0.078713,
,,-0.0085513,0.031406,
,,0.011401,-0.033284,
,,-0.020756,-0.077827,
,,-0.053291,-0.095229,
,,-0.041381,-0.091447,
,,-0.028077,-0.066144,
,,-0.018318,-0.027207,
,,0.023061,0.012225,
,,0.060941,0.051634,
,,0.047061,0.087948,
,,0.016125,0.098925,
,,0.01921,0.068848,
,,0.037136,0.015452,
,,0.02628,-0.028045,
,,-0.0020304,-0.046952,
,,-0.0009429,-0.045219,
,,0.027216,-0.024262,
,,0.025381,0.015323,
,,-0.018851,0.052533,
,,-0.049054,0.052347,
,,-0.034697,0.0046368,
,,-0.006492,-0.059939,
,,0.0059279,-0.09824,
,,0.01114,-0.087533,
,,0.023326,-0.032822,
,,0.031424,0.041707,
,,0.024131,0.10288,
,,0.014748,0.11992,
,,0.0079321,0.082698,
,,-0.010572,0.0091521,
,,-0.018091,-0.070406,
,,0.01234,-0.12047,
,,0.032606,-0.10648,
,,0.0075471,-0.03129,
,,-0.011734,0.054717,
,,-0.007329,0.1022,
,,-0.016817,0.091887,
,,-0.014176,0.028662,
,,0.029237,-0.050741,
,,0.047424,-0.090874,
,,0.0095976,-0.068823,
,,-0.020933,-0.013442,
,,-0.020435,0.033468,
,,-0.017718,0.049821,
,,-0.014234,0.031555,
,,0.00065393,-0.0087515,
,,0.026978,-0.043964,
,,0.051857,-0.04652,
,,0.03588,-0.0075877,
,,-0.024451,0.044289,
,,-0.060475,0.059224,
,,-0.039808,0.017658,
,,-0.0070704,-0.04973,
,,0.00040163,-0.096019,
,,-0.019623,-0.097429,
,,-0.036644,-0.064004,
,,-0.009527,-0.020152,
,,0.031285,0.023774,
,,0.021066,0.063655,
,,-0.010274,0.077465,
,,-0.0060327,0.048499,
,,0.0018725,-0.0062407,
,,-0.012923,-0.057177,
,,-0.017149,-0.086072,
,,-0.0019747,-0.082169,
,,0.019045,-0.042792,
,,0.029273,0.019946,
,,-0.004602,0.07821,
,,-0.050529,0.090728,
,,-0.020563,0.037109,
,,0.051475,-0.04029,
,,0.054144,-0.075255,
,,0.011233,-0.052334,
,,0.0037684,-0.002046,
,,0.010607,0.045574,
,,0.010687,0.070779,
,,0.036359,0.065157,
,,0.057494,0.04385,
,,0.022811,0.025434,
,,-0.021462,0.0040114,
,,-0.017198,-0.028257,
,,0.0099374,-0.054804,
,,0.020793,-0.052784,
,,0.012882,-0.02005,
,,0.0015985,0.022985,
,,0.0055417,0.051377,
,,0.016902,0.054587,
,,0.012047,0.036775,
,,0.0059976,0.0060512,
,,0.02061,-0.024283,
,,0.034947,-0.034472,
,,0.042676,-0.014818,
,,0.05512,0.02787,
,,0.045442,0.076765,
,,0.017712,0.10398,
,,0.016917,0.086985,
,,0.018288,0.035295,
,,-0.0014692,-0.02452,
,,0.017771,-0.070335,
,,0.05367,-0.073746,
,,0.014676,-0.023471,
,,-0.031364,0.03811,
,,0.0039693,0.064546,
,,0.02316,0.057984,
,,-0.024606,0.029889,
,,-0.039,-0.022563,
,,-0.0050005,-0.07937,
,,0.017929,-0.10053,
,,0.032572,-0.066977,
,,0.021216,0.0076085,
,,-0.033498,0.07867,
,,-0.058331,0.091266,
,,-0.028598,0.032945,
,,-0.0052375,-0.053076,
,,-0.00044403,-0.11368,
,,-0.009665,-0.11926,
,,-0.033168,-0.074559,
,,-0.023104,-0.013748,
,,0.013809,0.037115,
,,0.017997,0.069817,
,,0.020835,0.073576,
,,0.038591,0.050672,
,,0.010675,0.018947,
,,-0.009428,-0.016901,
,,0.041404,-0.046139,
,,0.054026,-0.03715,
,,-0.0034003,0.0076038,
,,-0.016066,0.043787,
,,-0.0006608,0.048635,
,,-0.023503,0.025918,
,,-0.021833,-0.019601,
,,0.0078594,-0.064234,
,,-0.0072931,-0.07709,
,,-0.029857,-0.059293,
,,-0.024994,-0.03005,
,,-0.035268,-0.003864,
,,-0.032821,0.0039544,
,,0.010766,-0.0063671,
,,0.026791,-0.011801,
,,0.0057847,-0.0033877,
,,0.017828,0.0077264,
,,0.047874,0.021229,
,,0.026126,0.041408,
,,-0.032465,0.048885,
,,-0.045403,0.01741,
,,0.010713,-0.040491,
,,0.053323,-0.073759,
,,0.033381,-0.051148,
,,0.018614,0.0069077,
,,0.035699,0.065329,
,,0.030857,0.10219,
,,0.01591,0.099524,
,,0.020395,0.055411,
,,0.0064985,-0.0057065,
,,-0.014612,-0.059965,
,,0.0074119,-0.090002,
,,0.035265,-0.074429,
,,0.03035,-0.012488,
,,0.022606,0.062418,
,,0.017221,0.11095,
,,0.0068314,0.10869,
,,0.011871,0.055698,
,,0.032056,-0.01634,
,,0.053862,-0.063283,
,,0.058012,-0.056115,
,,0.01715,-0.0010764,
,,-0.021473,0.05602,
,,0.010389,0.073886,
,,0.047574,0.058852,
,,0.015665,0.033709,
,,-0.023744,-0.0009622,
,,-0.02541,-0.044739,
,,-0.021112,-0.079097,
,,-0.014817,-0.086343,
,,-0.0073762,-0.06164,
,,-0.0065128,-0.015998,
,,0.012003,0.029125,
,,0.028558,0.060773,
,,0.0069283,0.07106,
,,0.00016638,0.048746,
,,0.031216,0.0045292,
,,0.037438,-0.028175,
,,0.028629,-0.031697,
,,0.038772,-0.008668,
,,0.024407,0.030956,
,,-0.0038409,0.061624,
,,0.0098947,0.059303,
,,0.02732,0.031785,
,,0.017797,0.00025329,
,,0.02736,-0.022828,
,,0.046134,-0.023364,
,,0.038782,0.0043989,
,,0.031573,0.043747,
,,0.020627,0.072148,
,,-0.023522,0.070356,
,,-0.058714,0.022551,
,,-0.036846,-0.059787,
,,0.012678,-0.12654,
,,0.025079,-0.12595,
,,-0.021461,-0.057335,
,,-0.064664,0.021521,
,,-0.043172,0.054967,
,,-0.0067352,0.039256,
,,-0.0045139,-0.00092531,
,,0.013829,-0.041854,
,,0.046644,-0.056033,
,,0.029141,-0.026667,
,,0.00059121,0.02351,
,,0.018449,0.059234,
,,0.02487,0.070618,
,,-0.010009,0.05538,
,,-0.019201,0.0093491,
,,0.010932,-0.047507,
,,0.028269,-0.076562,
,,0.020541,-0.058475,
,,0.0078198,-0.0074362,
,,0.0033208,0.044969,
,,0.0082528,0.072379,
,,0.01004,0.065436,
,,0.0065918,0.030173,
,,0.012173,-0.015768,
,,0.02044,-0.048106,
,,0.011377,-0.049976,
,,-0.0050441,-0.026192,
,,-0.0066878,0.0038918,
,,0.0016642,0.02503,
,,0.0014848,0.031197,
,,-0.012322,0.020165,
,,-0.023222,-0.0075445,
,,-0.011675,-0.042289,
,,0.011921,-0.062592,
,,0.014707,-0.050369,
,,-0.001491,-0.012151,
,,0.0076961,0.026938,
,,0.039218,0.053118,
,,0.034186,0.067015,
,,0.0059608,0.060936,
,,0.024516,0.029259,
,,0.054262,-0.0044006,
,,0.015064,-0.014304,
,,-0.037006,-0.013294,
,,-0.025116,-0.023054,
,,-0.0082087,-0.03554,
,,-0.031401,-0.039094,
,,-0.041914,-0.04085,
,,-0.026386,-0.04444,
,,-0.0098049,-0.04205,
,,0.017047,-0.026883,
,,0.027734,0.0045042,
,,-0.011739,0.03971,
,,-0.038324,0.04674,
,,-0.018091,0.013591,
,,-0.023656,-0.035758,
,,-0.04697,-0.079717,
,,-0.0067406,-0.10467,
,,0.043324,-0.083101,
,,0.013773,-0.0094852,
,,-0.02766,0.066689,
,,-0.010556,0.093795,
,,0.0135,0.067881,
,,0.025767,0.014903,
,,0.040728,-0.031588,
,,0.0069747,-0.046289,
,,-0.045464,-0.039228,
,,0.0032754,-0.033673,
,,0.087859,-0.012067,
,,0.050048,0.046255,
,,-0.02285,0.097843,
,,0.013892,0.091829,
,,0.059784,0.04712,
,,0.021749,0.004684,
,,-0.0015611,-0.028808,
,,0.023429,-0.047979,
,,0.022437,-0.03665,
,,0.00616,-0.0019353,
,,-0.0007891,0.032149,
,,-0.032507,0.045049,
,,-0.05081,0.019135,
,,-0.004483,-0.037066,
,,0.038144,-0.076992,
,,0.020482,-0.065852,
,,-0.0087551,-0.018186,
,,-0.010129,0.029218,
,,0.011074,0.053502,
,,0.046017,0.054797,
,,0.053695,0.048369,
,,0.003803,0.039716,
,,-0.0371,0.012627,
,,-0.0020399,-0.03492,
,,0.051425,-0.065689,
,,0.041838,-0.04545,
,,0.0042573,0.010091,
,,0.003665,0.058263,
,,0.0096923,0.075611,
,,-0.011745,0.05711,
,,-0.020348,0.0055591,
,,-0.006751,-0.056029,
,,-0.0079953,-0.093714,
,,-0.0093543,-0.091014,
,,0.0073191,-0.051295,
,,0.0070435,0.0098354,
,,-0.0020425,0.062335,
,,0.015593,0.080185,
,,0.02585,0.063678,
,,0.0094214,0.026568,
,,0.0032205,-0.017998,
,,-0.0041921,-0.052497,
,,-0.029721,-0.065972,
,,-0.021722,-0.062743,
,,0.022013,-0.041324,
,,0.028398,0.0039686,
,,-0.0047468,0.053067,
,,-0.013526,0.070608,
,,0.019169,0.047093,
,,0.056004,0.0097416,
,,0.051578,-0.0078981,
,,0.0064795,-0.0013832,
,,-0.025435,0.0062831,
,,-0.018553,-0.0021042,
,,0.0046446,-0.019542,
,,0.027242,-0.027265,
,,0.028838,-0.012673,
,,0.00093401,0.016244,
,,-0.0078184,0.034392,
,,0.015935,0.03089,
,,0.012021,0.016979,
,,-0.013537,-0.0019033,
,,-0.0064731,-0.026046,
,,0.0067324,-0.041918,
,,-0.0023531,-0.037929,
,,0.0047829,-0.019542,
,,0.023685,0.0069022,
,,0.013506,0.035473,
,,0.0010502,0.049411,
,,0.018643,0.038969,
,,0.030655,0.017093,
,,0.008166,-0.001091,
,,-0.017438,-0.016595,
,,-0.0092933,-0.032643,
,,0.0056764,-0.039151,
,,-0.015715,-0.028883,
,,-0.025227,-0.015465,
,,0.03481,-0.0067969,
,,0.084087,0.017773,
,,0.043412,0.064876,
,,-7.8953e-05,0.095891,
,,0.028335,0.080365,
,,0.059177,0.038715,
,,0.046327,0.0047967,
,,0.028375,-0.010307,
,,0.02453,-0.0085122,
,,0.026607,0.0061068,
,,0.02208,0.026436,
,,8.8807e-06,0.04009,
,,-0.011779,0.032206,
,,0.0062806,0.0033754,
,,0.013972,-0.02524,
,,0.0077686,-0.037108,
,,0.024016,-0.028868,
,,0.024972,0.0001401,
,,-0.016823,0.03408,
,,-0.03596,0.040642,
,,-0.022198,0.010375,
,,-0.037458,-0.036878,
,,-0.060757,-0.084178,
,,-0.038637,-0.11713,
,,-0.00062921,-0.11114,
,,0.020351,-0.055413,
,,0.03183,0.029332,
,,0.029344,0.10593,
,,0.018029,0.13769,
,,0.011666,0.10657,
,,0.004561,0.028645,
,,0.010398,-0.057091,
,,0.033763,-0.10689,
,,0.024083,-0.091131,
,,-0.015134,-0.025808,
,,-0.010596,0.039397,
,,0.012368,0.075271,
,,-0.016771,0.074547,
,,-0.04169,0.028548,
,,-0.0083356,-0.046756,
,,0.0088678,-0.10205,
,,-0.02216,-0.10608,
,,-0.025739,-0.070685,
,,0.011157,-0.016826,
,,0.022164,0.04254,
,,0.0035702,0.084652,
,,0.010788,0.084582,
,,0.041055,0.048322,
,,0.025693,0.0065832,
,,-0.033717,-0.02821,
,,-0.030695,-0.063279,
,,0.047785,-0.079777,
,,0.061876,-0.040761,
,,-0.024888,0.036341,
,,-0.069757,0.078824,
,,-0.013056,0.051449,
,,0.045683,-0.0064916,
,,0.047648,-0.04135,
,,0.033131,-0.035987,
,,0.043543,-0.00062988,
,,0.068879,0.051036,
,,0.061291,0.10335,
,,0.019071,0.12716,
,,0.010468,0.095636,
,,0.042143,0.024542,
,,0.037981,-0.037629,
,,0.0036282,-0.064591,
,,0.01473,-0.058744,
,,0.044513,-0.020585,
,,0.019563,0.04013,
,,-0.018995,0.083845,
,,0.0053725,0.076894,
,,0.051678,0.035416,
,,0.03902,-0.00090367,
,,0.00016415,-0.020132,
,,0.0054676,-0.029495,
,,0.020413,-0.02425,
,,-0.0038907,-0.0030902,
,,-0.024578,0.013852,
,,-0.017101,0.01065,
,,-0.023809,-0.008371,
,,-0.045784,-0.036611,
,,-0.05776,-0.069285,
,,-0.061049,-0.096399,
,,-0.034843,-0.10547,
,,0.010049,-0.081102,
,,0.0085584,-0.019837,
,,-0.0092752,0.046995,
,,0.022305,0.082956,
,,0.036367,0.084969,
,,-0.00039962,0.058675,
,,0.0094455,0.0060327,
,,0.049686,-0.042438,
,,0.023947,-0.050699,
,,-0.011111,-0.026962,
,,0.00063626,0.0021698,
,,-0.0043202,0.025033,
,,-0.011145,0.030181,
,,0.032013,0.015827,
,,0.048223,0.0061869,
,,-0.0046288,0.011052,
,,-0.038792,0.0065276,
,,-0.020757,-0.018964,
,,0.0084407,-0.045802,
,,0.029252,-0.048589,
,,0.013127,-0.019141,
,,-0.044202,0.018779,
,,-0.069041,0.023699,
,,-0.022941,-0.014034,
,,0.028163,-0.055647,
,,0.024935,-0.060476,
,,-0.0056552,-0.029053,
,,-0.0081885,0.0097266,
,,0.020272,0.036462,
,,0.036092,0.051017,
,,0.02687,0.054089,
,,0.021892,0.042024,
,,0.033134,0.019652,
,,0.053301,0.0028965,
,,0.064251,0.0077844,
,,0.040032,0.034392,
,,0.0040831,0.058667,
,,0.0087404,0.055238,
,,0.034039,0.02879,
,,0.028266,0.0025754,
,,0.008792,-0.013172,
,,0.0060372,-0.019591,
,,0.0082935,-0.016248,
,,0.017619,-0.0041068,
,,0.040792,0.015434,
,,0.047106,0.042253,
,,0.019856,0.065522,
,,-0.0046224,0.063475,
,,0.0017282,0.028674,
,,0.0085205,-0.018747,
,,-0.01523,-0.054323,
,,-0.040539,-0.072237,
,,-0.029566,-0.074994,
,,0.0025653,-0.057708,
,,0.021704,-0.016549,
,,0.016784,0.03603,
,,0.0015359,0.073118,
,,0.010174,0.072927,
,,0.036321,0.041727,
,,0.025539,0.00585,
,,-0.0019584,-0.021949,
,,0.009081,-0.039522,
,,0.012915,-0.036356,
,,-0.010726,-0.014583,
,,0.014195,0.0072043,
,,0.053733,0.029136,
,,0.02306,0.055206,
,,0.0070588,0.062615,
,,0.057937,0.044429,
,,0.058968,0.029002,
,,0.0082827,0.023567,
,,0.011824,0.011387,
